ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 14:09:24 104m





Relative time;HS4D-5(24422).Ch2;HS4D-5(24422).Ch3
s;V;V
26.3006;95.059289;0.38104839
26.3007;94.86166;0.43548387
26.3008;94.268775;0.36491935
26.3009;94.86166;0.27419355
26.301;93.873518;0.40120968
26.3011;107.50988;0.53024194
26.3012;111.26482;0.48790323
26.3013;113.24111;0.37701613
26.3014;115.01976;0.59879032
26.3015;115.41502;0.65120968
26.3016;116.20553;0.39919355
26.3017;115.61265;0.53427419
26.3018;115.61265;0.45564516
26.3019;115.21739;0.43951613
26.302;114.42688;0.44758065
26.3021;113.43874;0.45564516
26.3022;112.25296;0.5141129
26.3023;110.67194;0.44959677
26.3024;109.48617;0.44758065
26.3025;107.70751;0.44758065
26.3026;106.32411;0.47379032
26.3027;104.34783;0.42540323
26.3028;102.96443;0.40725806
26.3029;101.18577;0.5
26.303;99.604743;0.49596774
26.3031;98.023715;0.47580645
26.3032;95.849802;0.56048387
26.3033;95.059289;0.4516129
26.3034;95.059289;0.43548387
26.3035;94.86166;0.45362903
26.3036;94.86166;0.44959677
26.3037;94.664032;0.52822581
26.3038;94.466403;0.43951613
26.3039;93.873518;0.43346774
26.304;93.873518;0.44354839
26.3041;93.873518;0.46975806
26.3042;93.083004;0.53830645
26.3043;92.094862;0.19153226
26.3044;91.897233;0.375
26.3045;107.31225;0.30846774
26.3046;110.67194;0.36895161
26.3047;112.25296;0.41532258
26.3048;113.24111;0.31048387
26.3049;114.03162;0.36895161
26.305;114.42688;0.35887097
26.3051;114.22925;0.34072581
26.3052;113.83399;0.44556452
26.3053;113.24111;0.35080645
26.3054;112.45059;0.40725806
26.3055;111.46245;0.37701613
26.3056;109.88142;0.34475806
26.3057;108.69565;0.45362903
26.3058;106.917;0.34475806
26.3059;105.33597;0.36290323
26.306;103.75494;0.39717742
26.3061;101.97628;0.17137097
26.3062;101.18577;0.60282258
26.3063;99.011858;0.44354839
26.3064;97.035573;0.40927419
26.3065;95.256917;0.38104839
26.3066;94.466403;0.39717742
26.3067;94.86166;0.49193548
26.3068;94.86166;0.41129032
26.3069;94.466403;0.40927419
26.307;93.873518;0.41330645
26.3071;93.675889;0.40725806
26.3072;93.280632;0.5
26.3073;92.885375;0.41935484
26.3074;92.687747;0.42741935
26.3075;92.29249;0.43346774
26.3076;91.897233;0.4375
26.3077;92.29249;0.51209677
26.3078;107.90514;0.53427419
26.3079;111.06719;0.4233871
26.308;112.64822;0.53225806
26.3081;113.83399;0.49193548
26.3082;115.01976;0.55846774
26.3083;115.61265;0.44959677
26.3084;115.61265;0.43951613
26.3085;115.81028;0.46572581
26.3086;115.61265;0.45766129
26.3087;114.82213;0.48790323
26.3088;113.63636;0.39516129
26.3089;112.45059;0.42137097
26.309;111.26482;0.43548387
26.3091;109.28854;0.41935484
26.3092;108.10277;0.50806452
26.3093;106.52174;0.41935484
26.3094;104.74308;0.41330645
26.3095;103.16206;0.43548387
26.3096;103.35968;0.56048387
26.3097;100.19763;0.41330645
26.3098;97.628458;0.39314516
26.3099;96.640316;0.41733871
26.31;96.837945;0.41935484
26.3101;96.640316;0.42741935
26.3102;96.837945;0.49798387
26.3103;96.837945;0.43145161
26.3104;96.245059;0.42943548
26.3105;95.849802;0.4375
26.3106;95.849802;0.42741935
26.3107;96.047431;0.50604839
26.3108;95.652174;0.41733871
26.3109;95.256917;0.41733871
26.311;94.86166;0.44354839
26.3111;108.10277;0.2641129
26.3112;112.45059;0.47580645
26.3113;114.62451;0.67741935
26.3114;115.01976;0.024193548
26.3115;115.81028;0.17137097
26.3116;116.00791;0.37701613
26.3117;116.40316;0.36895161
26.3118;115.61265;0.26814516
26.3119;115.41502;0.28024194
26.312;114.62451;0.3266129
26.3121;113.83399;0.31451613
26.3122;113.04348;0.40120968
26.3123;111.26482;0.32258065
26.3124;109.48617;0.27822581
26.3125;108.10277;0.3266129
26.3126;106.32411;0.31854839
26.3127;104.94071;0.38104839
26.3128;102.96443;0.30040323
26.3129;101.3834;0.33064516
26.313;99.802372;0.32862903
26.3131;98.023715;0.30241935
26.3132;95.849802;0.30846774
26.3133;93.675889;0.084677419
26.3134;94.664032;0.51209677
26.3135;94.268775;0.40927419
26.3136;94.268775;0.35282258
26.3137;94.071146;0.39112903
26.3138;93.675889;0.32258065
26.3139;93.478261;0.33870968
26.314;93.280632;0.34072581
26.3141;93.083004;0.3266129
26.3142;93.280632;0.40725806
26.3143;92.687747;0.34475806
26.3144;91.699605;0.35080645
26.3145;106.71937;0.63709677
26.3146;109.68379;0.41532258
26.3147;111.85771;0.47379032
26.3148;112.64822;0.40120968
26.3149;113.63636;0.39112903
26.315;113.83399;0.41935484
26.3151;114.03162;0.27419355
26.3152;113.83399;0.52016129
26.3153;113.04348;0.42540323
26.3154;112.45059;0.375
26.3155;111.66008;0.42137097
26.3156;110.67194;0.38709677
26.3157;108.89328;0.44153226
26.3158;107.31225;0.39717742
26.3159;105.92885;0.41129032
26.316;104.34783;0.39919355
26.3161;102.7668;0.3891129
26.3162;100.98814;0.47983871
26.3163;99.011858;0.39919355
26.3164;97.035573;0.40725806
26.3165;95.454545;0.40725806
26.3166;95.256917;0.35887097
26.3167;95.652174;0.55040323
26.3168;94.466403;0.28225806
26.3169;94.664032;0.36290323
26.317;94.071146;0.39516129
26.3171;94.071146;0.38709677
26.3172;94.071146;0.4516129
26.3173;93.478261;0.36693548
26.3174;92.885375;0.36693548
26.3175;92.885375;0.37903226
26.3176;92.885375;0.33870968
26.3177;135.57312;-0.060483871
26.3178;108.49802;0.27016129
26.3179;111.46245;0.31854839
26.318;113.63636;0.33064516
26.3181;114.82213;0.29032258
26.3182;115.81028;0.38104839
26.3183;116.60079;0.33467742
26.3184;116.79842;0.375
26.3185;116.00791;0.19354839
26.3186;116.00791;0.24395161
26.3187;115.41502;0.33870968
26.3188;114.42688;0.33064516
26.3189;113.43874;0.34274194
26.319;112.05534;0.33669355
26.3191;110.27668;0.34274194
26.3192;108.10277;0.37903226
26.3193;106.71937;0.30846774
26.3194;105.92885;0.37903226
26.3195;104.1502;0.36491935
26.3196;101.97628;0.33669355
26.3197;100.19763;0.39516129
26.3198;98.418972;0.34879032
26.3199;97.43083;0.33266129
26.32;96.837945;0.31451613
26.3201;97.628458;0.18145161
26.3202;97.43083;0.52419355
26.3203;96.837945;0.41129032
26.3204;96.640316;0.39112903
26.3205;96.640316;0.34677419
26.3206;96.047431;0.35080645
26.3207;95.849802;0.40322581
26.3208;95.849802;0.35483871
26.3209;95.256917;0.37701613
26.321;94.86166;0.34879032
26.3211;108.3004;0.65524194
26.3212;111.26482;0.48387097
26.3213;113.24111;0.38306452
26.3214;115.21739;0.58064516
26.3215;116.20553;0.63508065
26.3216;116.40316;0.38306452
26.3217;116.79842;0.51814516
26.3218;116.79842;0.42137097
26.3219;116.40316;0.52620968
26.322;115.61265;0.49395161
26.3221;114.82213;0.45362903
26.3222;114.03162;0.49395161
26.3223;112.25296;0.4375
26.3224;110.86957;0.46774194
26.3225;109.48617;0.45564516
26.3226;107.70751;0.43548387
26.3227;105.73123;0.51814516
26.3228;104.1502;0.46370968
26.3229;102.56917;0.46370968
26.323;100.39526;0.46370968
26.3231;99.011858;0.45564516
26.3232;97.233202;0.50806452
26.3233;95.454545;0.47580645
26.3234;95.059289;0.44959677
26.3235;95.256917;0.46370968
26.3236;94.86166;0.46370968
26.3237;94.664032;0.45967742
26.3238;94.466403;0.44556452
26.3239;94.268775;0.46572581
26.324;94.071146;0.44758065
26.3241;94.071146;0.42540323
26.3242;93.478261;0.47983871
26.3243;93.083004;0.43951613
26.3244;92.885375;0.46975806
26.3245;104.74308;0.34274194
26.3246;109.48617;0.34274194
26.3247;111.66008;0.42540323
26.3248;113.04348;0.375
26.3249;113.83399;0.39717742
26.325;114.22925;0.40322581
26.3251;114.22925;0.35887097
26.3252;114.22925;0.46975806
26.3253;112.05534;0.22580645
26.3254;112.64822;0.37096774
26.3255;111.85771;0.39717742
26.3256;110.47431;0.32862903
26.3257;108.69565;0.35483871
26.3258;107.11462;0.35282258
26.3259;105.92885;0.36895161
26.326;104.34783;0.39919355
26.3261;102.56917;0.375
26.3262;100.98814;0.37903226
26.3263;99.209486;0.37298387
26.3264;97.628458;0.39717742
26.3265;95.256917;0.38306452
26.3266;94.664032;0.38709677
26.3267;94.86166;0.4516129
26.3268;94.466403;0.41733871
26.3269;93.873518;0.38709677
26.327;93.478261;0.16935484
26.3271;93.478261;0.40120968
26.3272;93.675889;0.54435484
26.3273;93.478261;0.40120968
26.3274;93.083004;0.43145161
26.3275;93.083004;0.44354839
26.3276;92.490119;0.42741935
26.3277;92.29249;0.45564516
26.3278;107.70751;0.53629032
26.3279;110.67194;0.50403226
26.328;113.04348;0.48185484
26.3281;114.62451;0.45564516
26.3282;115.81028;0.49798387
26.3283;116.40316;0.46975806
26.3284;116.40316;0.45362903
26.3285;116.40316;0.4516129
26.3286;116.00791;0.42741935
26.3287;115.81028;0.43145161
26.3288;114.82213;0.47580645
26.3289;113.43874;0.48185484
26.329;112.05534;0.41935484
26.3291;110.86957;0.38306452
26.3292;109.09091;0.45967742
26.3293;107.50988;0.45564516
26.3294;106.12648;0.41935484
26.3295;104.54545;0.42137097
26.3296;102.7668;0.42137097
26.3297;101.18577;0.44959677
26.3298;99.604743;0.43548387
26.3299;97.43083;0.43145161
26.33;97.233202;0.41532258
26.3301;97.233202;0.39919355
26.3302;97.628458;0.43346774
26.3303;97.035573;0.44153226
26.3304;97.233202;0.4233871
26.3305;96.442688;0.43951613
26.3306;96.442688;0.41129032
26.3307;96.442688;0.45564516
26.3308;95.849802;0.42741935
26.3309;95.849802;0.41733871
26.331;95.256917;0.44758065
26.3311;99.209486;0.19354839
26.3312;111.26482;0.37701613
26.3313;113.63636;0.40322581
26.3314;114.82213;0.24596774
26.3315;115.81028;0.12903226
26.3316;116.79842;0.3608871
26.3317;116.79842;0.375
26.3318;116.60079;0.32258065
26.3319;116.40316;0.39717742
26.332;113.24111;0.33266129
26.3321;114.62451;0.2641129
26.3322;113.43874;0.30645161
26.3323;111.85771;0.25201613
26.3324;110.27668;0.30241935
26.3325;108.49802;0.2983871
26.3326;107.11462;0.30443548
26.3327;105.33597;0.34072581
26.3328;103.75494;0.33669355
26.3329;101.97628;0.29435484
26.333;100.19763;0.30241935
26.3331;98.616601;0.29637097
26.3332;97.035573;0.3266129
26.3333;94.86166;0.3125
26.3334;94.071146;0.32459677
26.3335;94.268775;0.32459677
26.3336;93.873518;0.30241935
26.3337;94.268775;0.35080645
26.3338;93.280632;0.10483871
26.3339;94.071146;0.51612903
26.334;93.478261;0.40120968
26.3341;93.083004;0.3125
26.3342;92.885375;0.33870968
26.3343;92.687747;0.34677419
26.3344;91.699605;0.34879032
26.3345;91.304348;0.33669355
26.3346;108.3004;0.43951613
26.3347;110.47431;0.42137097
26.3348;112.05534;0.41935484
26.3349;113.04348;0.41129032
26.335;113.43874;0.38508065
26.3351;113.63636;0.38709677
26.3352;113.43874;0.41935484
26.3353;112.84585;0.39112903
26.3354;111.66008;0.21169355
26.3355;111.66008;0.47983871
26.3356;110.67194;0.4516129
26.3357;109.09091;0.43951613
26.3358;107.31225;0.40524194
26.3359;105.33597;0.44354839
26.336;104.34783;0.39516129
26.3361;102.7668;0.3891129
26.3362;100.79051;0.4233871
26.3363;99.407115;0.40120968
26.3364;97.628458;0.39717742
26.3365;95.454545;0.38306452
26.3366;94.86166;0.37096774
26.3367;94.86166;0.38306452
26.3368;94.86166;0.37903226
26.3369;94.466403;0.375
26.337;95.059289;0.38508065
26.3371;94.268775;0.38306452
26.3372;93.478261;0.40524194
26.3373;92.885375;0.38508065
26.3374;93.083004;0.36290323
26.3375;93.083004;0.34475806
26.3376;92.885375;0.34677419
26.3377;92.29249;0.41330645
26.3378;107.50988;0.28830645
26.3379;110.67194;0.29233871
26.338;112.84585;0.30241935
26.3381;114.62451;0.30241935
26.3382;115.41502;0.35080645
26.3383;116.00791;0.33266129
26.3384;116.40316;0.34879032
26.3385;116.60079;0.33870968
26.3386;116.00791;0.36693548
26.3387;115.01976;0.34072581
26.3388;114.62451;0.27822581
26.3389;113.63636;0.35080645
26.339;112.25296;0.35685484
26.3391;110.86957;0.28225806
26.3392;108.3004;0.33266129
26.3393;106.917;0.32862903
26.3394;106.12648;0.3608871
26.3395;103.95257;0.3125
26.3396;102.56917;0.31653226
26.3397;100.79051;0.375
26.3398;99.407115;0.36290323
26.3399;97.43083;0.35282258
26.34;96.640316;0.35887097
26.3401;97.43083;0.35080645
26.3402;96.837945;0.39919355
26.3403;97.035573;0.36693548
26.3404;95.652174;0.076612903
26.3405;96.837945;0.48387097
26.3406;96.837945;0.46975806
26.3407;95.849802;0.44354839
26.3408;95.652174;0.33266129
26.3409;95.849802;0.36290323
26.341;95.256917;0.35080645
26.3411;94.664032;0.3608871
26.3412;110.67194;0.54032258
26.3413;113.43874;0.375
26.3414;115.21739;0.52217742
26.3415;116.79842;0.625
26.3416;117.19368;0.41129032
26.3417;116.99605;0.5141129
26.3418;117.19368;0.46370968
26.3419;116.79842;0.44556452
26.342;116.20553;0.44153226
26.3421;115.61265;0.40524194
26.3422;115.21739;0.56048387
26.3423;113.04348;0.48387097
26.3424;111.66008;0.46370968
26.3425;110.07905;0.42943548
26.3426;108.89328;0.42943548
26.3427;106.917;0.52620968
26.3428;105.5336;0.47379032
26.3429;103.95257;0.45967742
26.343;101.97628;0.44556452
26.3431;100.19763;0.4516129
26.3432;98.221344;0.51612903
26.3433;96.640316;0.47379032
26.3434;95.849802;0.45362903
26.3435;95.652174;0.43951613
26.3436;96.047431;0.41935484
26.3437;95.059289;0.49596774
26.3438;95.652174;0.46774194
26.3439;94.86166;0.4233871
26.344;95.059289;0.43346774
26.3441;94.466403;0.42741935
26.3442;94.466403;0.51209677
26.3443;94.268775;0.45766129
26.3444;93.675889;0.44153226
26.3445;93.280632;0.44153226
26.3446;110.07905;0.35282258
26.3447;112.64822;0.46975806
26.3448;114.22925;0.38709677
26.3449;115.01976;0.38508065
26.345;115.61265;0.39314516
26.3451;116.20553;0.38508065
26.3452;115.81028;0.47379032
26.3453;116.00791;0.41935484
26.3454;114.62451;0.38104839
26.3455;113.63636;0.36693548
26.3456;112.45059;0.33467742
26.3457;110.86957;0.46572581
26.3458;109.48617;0.39112903
26.3459;107.31225;0.32459677
26.346;105.92885;0.35887097
26.3461;104.34783;0.36290323
26.3462;102.7668;0.40725806
26.3463;100.98814;0.36895161
26.3464;99.011858;0.37903226
26.3465;97.233202;0.38508065
26.3466;95.454545;0.36693548
26.3467;95.849802;0.45564516
26.3468;94.664032;0.35080645
26.3469;94.664032;0.1733871
26.347;95.059289;0.20766129
26.3471;94.86166;0.52822581
26.3472;94.664032;0.54637097
26.3473;94.268775;0.46169355
26.3474;93.675889;0.44556452
26.3475;93.675889;0.36693548
26.3476;93.478261;0.38709677
26.3477;93.083004;0.49596774
26.3478;107.11462;0.5625
26.3479;110.86957;0.49395161
26.348;113.24111;0.46370968
26.3481;115.01976;0.44959677
26.3482;116.20553;0.55241935
26.3483;116.60079;0.46370968
26.3484;116.99605;0.44354839
26.3485;117.19368;0.44556452
26.3486;116.79842;0.44153226
26.3487;116.20553;0.34072581
26.3488;116.00791;0.53830645
26.3489;115.01976;0.42540323
26.349;113.24111;0.41733871
26.3491;112.25296;0.42137097
26.3492;110.67194;0.46975806
26.3493;108.49802;0.42741935
26.3494;106.917;0.39717742
26.3495;105.33597;0.40524194
26.3496;103.95257;0.41935484
26.3497;102.17391;0.49193548
26.3498;100.59289;0.42540323
26.3499;98.418972;0.42741935
26.35;97.43083;0.41733871
26.3501;97.628458;0.39919355
26.3502;98.023715;0.48991935
26.3503;97.826087;0.42540323
26.3504;97.628458;0.42943548
26.3505;97.233202;0.41129032
26.3506;96.837945;0.50201613
26.3507;97.233202;0.54637097
26.3508;96.640316;0.43548387
26.3509;96.245059;0.41129032
26.351;96.047431;0.42540323
26.3511;95.652174;0.42540323
26.3512;111.26482;0.40322581
26.3513;114.03162;0.40725806
26.3514;115.41502;0.31854839
26.3515;116.40316;0.098790323
26.3516;117.3913;0.30846774
26.3517;117.98419;0.44959677
26.3518;117.19368;0.33064516
26.3519;117.3913;0.31653226
26.352;116.99605;0.32258065
26.3521;116.20553;0.34274194
26.3522;115.21739;0.44354839
26.3523;113.24111;0.32862903
26.3524;111.66008;0.29233871
26.3525;109.88142;0.21572581
26.3526;108.49802;0.27822581
26.3527;107.31225;0.375
26.3528;105.5336;0.27822581
26.3529;103.55731;0.29032258
26.353;101.58103;0.29435484
26.3531;100;0.29435484
26.3532;98.221344;0.34677419
26.3533;96.047431;0.30846774
26.3534;94.86166;0.31451613
26.3535;95.059289;0.28830645
26.3536;94.664032;0.10282258
26.3537;95.652174;0.48185484
26.3538;94.86166;0.48185484
26.3539;95.059289;0.38709677
26.354;94.664032;0.35887097
26.3541;94.466403;0.35887097
26.3542;94.466403;0.35483871
26.3543;93.873518;0.34274194
26.3544;93.280632;0.3891129
26.3545;92.687747;0.40927419
26.3546;109.88142;0.53225806
26.3547;112.45059;0.53225806
26.3548;114.03162;0.49596774
26.3549;115.21739;0.48991935
26.355;115.81028;0.46370968
26.3551;116.00791;0.48387097
26.3552;115.41502;0.51008065
26.3553;114.82213;0.32258065
26.3554;115.61265;0.66733871
26.3555;114.22925;0.54233871
26.3556;112.64822;0.52620968
26.3557;111.66008;0.52620968
26.3558;109.88142;0.46975806
26.3559;108.3004;0.44556452
26.356;107.11462;0.4858871
26.3561;104.94071;0.47782258
26.3562;103.75494;0.50604839
26.3563;101.58103;0.47379032
26.3564;99.604743;0.46169355
26.3565;98.023715;0.47379032
26.3566;96.442688;0.4858871
26.3567;96.245059;0.47983871
26.3568;96.640316;0.4516129
26.3569;96.640316;0.375
26.357;96.047431;0.55040323
26.3571;96.245059;0.54435484
26.3572;94.86166;0.48991935
26.3573;94.664032;0.44354839
26.3574;94.268775;0.40322581
26.3575;94.466403;0.44758065
26.3576;94.268775;0.45564516
26.3577;94.071146;0.49193548
26.3578;107.50988;0.31048387
26.3579;111.06719;0.35685484
26.358;114.03162;0.38104839
26.3581;115.81028;0.40322581
26.3582;116.99605;0.41330645
26.3583;117.3913;0.41532258
26.3584;118.37945;0.41129032
26.3585;119.56522;0.48387097
26.3586;118.57708;0.48185484
26.3587;117.78656;0.46975806
26.3588;116.79842;0.4375
26.3589;115.61265;0.42540323
26.359;114.22925;0.35080645
26.3591;113.04348;0.39314516
26.3592;110.86957;0.42540323
26.3593;109.28854;0.43346774
26.3594;108.10277;0.40725806
26.3595;106.12648;0.41532258
26.3596;104.74308;0.41935484
26.3597;102.7668;0.44959677
26.3598;101.18577;0.42943548
26.3599;99.407115;0.42540323
26.36;98.221344;0.41733871
26.3601;98.023715;0.3891129
26.3602;97.628458;0.40524194
26.3603;98.023715;0.32258065
26.3604;98.023715;0.54032258
26.3605;97.628458;0.5
26.3606;97.826087;0.48185484
26.3607;96.837945;0.37701613
26.3608;97.233202;0.43951613
26.3609;96.837945;0.45362903
26.361;96.047431;0.45766129
26.3611;95.454545;0.4233871
26.3612;110.07905;0.57056452
26.3613;114.22925;0.5
26.3614;116.20553;0.54032258
26.3615;117.3913;0.75201613
26.3616;117.98419;0.54637097
26.3617;118.18182;0.51612903
26.3618;118.18182;0.55443548
26.3619;118.18182;0.50604839
26.362;117.3913;0.54032258
26.3621;117.3913;0.74193548
26.3622;115.81028;0.54435484
26.3623;114.42688;0.50806452
26.3624;112.84585;0.50403226
26.3625;111.46245;0.54637097
26.3626;110.07905;0.53629032
26.3627;108.49802;0.54637097
26.3628;106.917;0.5483871
26.3629;105.13834;0.53225806
26.363;103.16206;0.53427419
26.3631;101.58103;0.55846774
26.3632;99.604743;0.5625
26.3633;97.43083;0.56048387
26.3634;96.442688;0.53427419
26.3635;96.442688;0.53225806
26.3636;96.640316;0.52620968
26.3637;96.245059;0.53427419
26.3638;96.640316;0.69354839
26.3639;95.849802;0.52419355
26.364;95.849802;0.51814516
26.3641;95.652174;0.53427419
26.3642;95.454545;0.55645161
26.3643;94.86166;0.53225806
26.3644;94.466403;0.5141129
26.3645;93.675889;0.52016129
26.3646;109.28854;0.39919355
26.3647;112.45059;0.47177419
26.3648;114.42688;0.44354839
26.3649;115.61265;0.46169355
26.365;116.20553;0.50403226
26.3651;116.40316;0.50806452
26.3652;116.40316;0.57056452
26.3653;115.61265;0.48991935
26.3654;115.01976;0.43145161
26.3655;114.03162;0.40524194
26.3656;113.24111;0.41935484
26.3657;111.85771;0.48387097
26.3658;110.27668;0.48185484
26.3659;108.49802;0.41935484
26.366;107.11462;0.4375
26.3661;105.33597;0.46975806
26.3662;103.75494;0.49193548
26.3663;102.17391;0.44556452
26.3664;99.011858;0.36895161
26.3665;98.221344;0.46975806
26.3666;96.837945;0.47379032
26.3667;94.664032;0.40120968
26.3668;96.245059;0.30040323
26.3669;96.245059;0.59475806
26.367;96.047431;0.53830645
26.3671;95.256917;0.52419355
26.3672;95.059289;0.50201613
26.3673;95.059289;0.48790323
26.3674;94.86166;0.50604839
26.3675;94.268775;0.50806452
26.3676;94.071146;0.49596774
26.3677;94.071146;0.54637097
26.3678;107.50988;0.79637097
26.3679;110.67194;0.60887097
26.368;113.24111;0.58870968
26.3681;115.01976;0.55443548
26.3682;116.60079;0.5766129
26.3683;117.19368;0.54637097
26.3684;117.58893;0.52217742
26.3685;118.57708;0.58064516
26.3686;118.18182;0.6391129
26.3687;117.78656;0.60483871
26.3688;116.79842;0.50201613
26.3689;115.81028;0.47580645
26.369;114.42688;0.5
26.3691;113.83399;0.50403226
26.3692;111.66008;0.58266129
26.3693;109.88142;0.51612903
26.3694;108.3004;0.4858871
26.3695;107.11462;0.5141129
26.3696;104.74308;0.50604839
26.3697;103.95257;0.56048387
26.3698;101.58103;0.48991935
26.3699;99.802372;0.5
26.37;99.407115;0.45766129
26.3701;99.209486;0.60080645
26.3702;99.011858;0.61693548
26.3703;98.814229;0.49596774
26.3704;98.418972;0.50806452
26.3705;98.221344;0.50201613
26.3706;98.023715;0.50806452
26.3707;97.628458;0.58467742
26.3708;97.628458;0.50806452
26.3709;97.628458;0.50201613
26.371;97.233202;0.51209677
26.3711;96.442688;0.52016129
26.3712;110.67194;0.41532258
26.3713;114.22925;0.45362903
26.3714;116.00791;0.45564516
26.3715;116.99605;0.2358871
26.3716;118.57708;0.41733871
26.3717;118.57708;0.47983871
26.3718;117.98419;0.33870968
