ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 13:40:05 400m





Relative time;HS4D-5(24422).Ch4;HS4D-5(24422).Ch3;HS4D-5(24422).Ch1;HS4D-5(24422).Ch2
s;V;V;V;V
3.6164;-0.10224949;0.24514811;2.406015;0
3.61645;-0.024539877;0.29009193;2.0050125;0
3.6165;-0.09406953;0.24106231;2.0050125;0.79840319
3.61655;-0.061349693;0.26966292;1.60401;0.3992016
3.6166;0;0.31869254;1.60401;0.3992016
3.61665;-0.053169734;0.27783453;1.2030075;0.79840319
3.6167;-0.0081799591;0.31052094;2.0050125;0
3.61675;-0.11451943;0.2328907;2.0050125;0.3992016
3.6168;-0.11451943;0.23697651;1.60401;0
3.61685;-0.040899796;0.28600613;2.0050125;0
3.6169;-0.081799591;0.26149132;2.0050125;0
3.61695;0;0.33094995;1.2030075;0.3992016
3.617;-0.08997955;0.25740552;1.60401;0.3992016
3.61705;-0.12269939;0.24106231;2.0050125;0.3992016
3.6171;-0.065439673;0.26966292;1.60401;0.3992016
3.61715;-0.15541922;0.2124617;1.60401;0.3992016
3.6172;-0.012269939;0.31052094;1.60401;0.3992016
3.61725;-0.11860941;0.23697651;2.406015;0
3.6173;-0.065439673;0.28600613;2.0050125;0.3992016
3.61735;-0.065439673;0.28600613;2.0050125;0
3.6174;-0.15132924;0.2247191;1.60401;0.3992016
3.61745;-0.028629857;0.31052094;2.406015;0.3992016
3.6175;-0.13496933;0.2328907;1.60401;0.3992016
3.61755;-0.057259714;0.29009193;2.406015;0
3.6176;-0.10633947;0.25740552;1.60401;0.3992016
3.61765;-0.13496933;0.23697651;2.0050125;0.3992016
3.6177;0.0040899796;0.33912155;1.60401;0.79840319
3.61775;-0.15541922;0.2165475;1.60401;0.79840319
3.6178;-0.18404908;0.20429009;2.406015;0
3.61785;-0.11860941;0.24923391;1.2030075;0.3992016
3.6179;-0.17177914;0.2124617;1.2030075;0.3992016
3.61795;0.0081799591;0.33912155;1.60401;0.79840319
3.618;-0.11860941;0.25331971;2.0050125;0.79840319
3.61805;-0.14723926;0.24106231;1.60401;0
3.6181;-0.081799591;0.29009193;1.60401;0.3992016
3.61815;-0.22494888;0.17977528;2.0050125;0.3992016
3.6182;-0.016359918;0.31869254;2.0050125;0.3992016
3.61825;-0.16768916;0.2206333;2.0050125;0.3992016
3.6183;-0.1799591;0.2165475;1.60401;0.79840319
3.61835;-0.065439673;0.29826353;2.0050125;0
3.6184;-0.19222904;0.20837589;2.406015;0.3992016
3.61845;-0.0040899796;0.34320735;1.60401;0.3992016
3.6185;-0.14314928;0.24923391;1.60401;0.3992016
3.61855;-0.20449898;0.20837589;1.60401;0.3992016
3.6186;-0.053169734;0.31869254;2.0050125;0
3.61865;-0.20449898;0.20429009;1.60401;0
3.6187;-0.077709611;0.29826353;2.0050125;0.3992016
3.61875;-0.11860941;0.26966292;2.406015;0
3.6188;-0.073619632;0.30643514;2.406015;0.3992016
3.61885;-0.036809816;0.32686415;2.406015;0.79840319
3.6189;-0.17177914;0.23697651;1.60401;0
3.61895;-0.077709611;0.30234934;2.406015;0.3992016
3.619;-0.1390593;0.26149132;2.406015;0.3992016
3.61905;-0.098159509;0.28600613;2.0050125;0
3.6191;-0.040899796;0.33094995;2.0050125;0
3.61915;-0.061349693;0.31869254;2.0050125;0
3.6192;-0.061349693;0.32686415;2.0050125;1.1976048
3.61925;-0.073619632;0.31052094;2.0050125;0
3.6193;-0.10633947;0.29417773;2.0050125;0.3992016
3.61935;-0.036809816;0.34729316;2.0050125;0.3992016
3.6194;-0.14314928;0.26149132;1.60401;0.3992016
3.61945;-0.10633947;0.28600613;1.2030075;0.3992016
3.6195;-0.073619632;0.31869254;2.0050125;0.3992016
3.61955;-0.061349693;0.33503575;1.60401;0.3992016
3.6196;-0.020449898;0.36772217;2.0050125;0
3.61965;-0.1595092;0.26149132;1.60401;0
3.6197;-0.11451943;0.28192033;2.0050125;0.3992016
3.61975;-0.200409;0.2247191;1.60401;0
3.6198;-0.11451943;0.29009193;2.0050125;0
3.61985;-0.036809816;0.34320735;1.60401;0.3992016
3.6199;-0.11860941;0.30234934;2.406015;0.3992016
3.61995;-0.032719836;0.35546476;2.0050125;0
3.62;-0.16359918;0.26149132;2.0050125;0.79840319
3.62005;-0.18404908;0.23697651;1.60401;0
3.6201;-0.077709611;0.31052094;2.0050125;0.3992016
3.62015;-0.16768916;0.24923391;0.80200501;0.3992016
3.6202;-0.040899796;0.35137896;2.0050125;0.3992016
3.62025;-0.12269939;0.28600613;1.60401;0.3992016
3.6203;-0.14723926;0.26966292;2.406015;0.3992016
3.62035;-0.069529652;0.32686415;2.0050125;0
3.6204;-0.15132924;0.26557712;2.406015;0.79840319
3.62045;-0.053169734;0.33094995;1.60401;0
3.6205;-0.14314928;0.27374872;1.60401;0.3992016
3.62055;-0.12678937;0.27783453;2.0050125;0.3992016
3.6206;-0.069529652;0.32277835;2.406015;0
3.62065;-0.16359918;0.25740552;2.0050125;0.3992016
3.6207;-0.057259714;0.33503575;2.0050125;0.3992016
3.62075;-0.061349693;0.32686415;1.60401;0.79840319
3.6208;-0.17586912;0.24514811;2.0050125;0
3.62085;-0.1390593;0.27374872;2.0050125;0
3.6209;-0.15541922;0.26149132;1.60401;0
3.62095;-0.057259714;0.33503575;1.60401;0.79840319
3.621;-0.08997955;0.31460674;2.0050125;0
3.62105;-0.19222904;0.24106231;2.0050125;0
3.6211;-0.16768916;0.25331971;1.60401;0.3992016
3.62115;-0.19631902;0.24106231;1.60401;0.3992016
3.6212;0.020449898;0.37997957;2.406015;0.3992016
3.62125;-0.16359918;0.25740552;2.0050125;0.3992016
3.6213;-0.12678937;0.29826353;2.406015;0.79840319
3.62135;-0.081799591;0.32277835;1.60401;0.3992016
3.6214;-0.17586912;0.25331971;2.406015;0.3992016
3.62145;0.036809816;0.40449438;2.0050125;0
3.6215;-0.21267894;0.2206333;2.0050125;0
3.62155;-0.16359918;0.25740552;2.0050125;0
3.6216;-0.073619632;0.32277835;2.406015;0.79840319
3.62165;-0.18404908;0.25740552;2.0050125;0.79840319
3.6217;-0.024539877;0.36363636;2.406015;0.3992016
3.62175;-0.10633947;0.30234934;2.406015;0.3992016
3.6218;-0.21676892;0.2288049;1.2030075;0.3992016
3.62185;-0.09406953;0.31869254;1.60401;0.79840319
3.6219;-0.17586912;0.25740552;2.0050125;0
3.62195;-0.0081799591;0.38406537;2.0050125;0.3992016
3.622;-0.036809816;0.35955056;2.0050125;0.3992016
3.62205;-0.10633947;0.31052094;2.0050125;0.79840319
3.6221;0.0040899796;0.39223698;2.406015;0
3.62215;-0.14314928;0.29009193;2.406015;0.79840319
3.6222;-0.032719836;0.36363636;2.406015;0.3992016
3.62225;-0.11451943;0.30643514;1.60401;0.3992016
3.6223;-0.11042945;0.31460674;2.406015;0.3992016
3.62235;-0.020449898;0.37997957;2.0050125;0.3992016
3.6224;-0.12678937;0.30234934;2.406015;0.3992016
3.62245;0;0.38406537;2.406015;0
3.6225;-0.09406953;0.32277835;1.60401;0.3992016
3.62255;-0.049079755;0.36363636;2.406015;0.3992016
3.6226;0.040899796;0.42492339;2.0050125;0
3.62265;-0.020449898;0.38406537;2.406015;0
3.6227;0.0040899796;0.40040858;2.0050125;0
3.62275;-0.053169734;0.35546476;2.0050125;0.79840319
3.6228;-0.077709611;0.33912155;2.0050125;0
3.62285;0.081799591;0.45760981;2.406015;0.3992016
3.6229;0.061349693;0.4453524;1.60401;0
3.62295;0.085889571;0.46986721;2.406015;0.3992016
3.623;0;0.39223698;2.0050125;0.79840319
3.62305;-0.073619632;0.34729316;2.406015;0.3992016
3.6231;-0.0081799591;0.38406537;2.406015;0.3992016
3.62315;-0.081799591;0.33094995;1.60401;0
3.6232;0.024539877;0.40449438;1.60401;0.79840319
3.62325;-0.012269939;0.38406537;2.0050125;0.3992016
3.6233;0.0081799591;0.39223698;2.0050125;0.3992016
3.62335;0.049079755;0.4412666;2.406015;0.3992016
3.6234;0.0081799591;0.40040858;2.0050125;0
3.62345;0.069529652;0.4453524;2.0050125;0.3992016
3.6235;-0.016359918;0.37997957;2.0050125;0.3992016
3.62355;-0.012269939;0.37997957;2.0050125;0
3.6236;0.065439673;0.42900919;2.0050125;0.3992016
3.62365;-0.024539877;0.37997957;1.60401;0.3992016
3.6237;0.09406953;0.45760981;2.0050125;0.3992016
3.62375;0;0.38815117;1.60401;0.79840319
3.6238;0.0040899796;0.39223698;2.406015;0.3992016
3.62385;0;0.37589377;2.406015;0.3992016
3.6239;-0.028629857;0.36772217;2.0050125;0
3.62395;0.09406953;0.4412666;2.406015;0
3.624;-0.020449898;0.36363636;2.406015;0.79840319
3.62405;-0.016359918;0.36772217;2.0050125;0
3.6241;0.0040899796;0.38406537;1.60401;0.3992016
3.62415;0.0040899796;0.37589377;2.0050125;0
3.6242;0.10224949;0.43309499;2.406015;0.3992016
3.62425;-0.012269939;0.36772217;2.0050125;0.3992016
3.6243;-0.061349693;0.32686415;1.60401;0.79840319
3.62435;-0.020449898;0.35546476;1.60401;0
3.6244;-0.057259714;0.32686415;2.0050125;0
3.62445;0.073619632;0.41675179;1.60401;0.3992016
3.6245;-0.024539877;0.35137896;1.60401;0
3.62455;-0.10224949;0.29417773;2.0050125;-0.3992016
3.6246;-0.040899796;0.33503575;2.406015;0
3.62465;-0.10224949;0.29417773;2.0050125;0.3992016
3.6247;0.077709611;0.42083759;2.0050125;0.79840319
3.62475;-0.061349693;0.32277835;2.406015;0.3992016
3.6248;-0.053169734;0.31869254;2.406015;0.3992016
3.62485;0;0.35955056;2.0050125;1.1976048
3.6249;-0.08997955;0.30234934;2.0050125;0
3.62495;0.057259714;0.39223698;2.406015;0.3992016
3.625;-0.12269939;0.26557712;1.60401;0.3992016
3.62505;-0.098159509;0.29009193;2.0050125;0.3992016
3.6251;0.012269939;0.35955056;2.0050125;0
3.62515;-0.14314928;0.25740552;2.0050125;0
3.6252;-0.012269939;0.33503575;1.2030075;0.3992016
3.62525;-0.17177914;0.2247191;2.0050125;0.3992016
3.6253;-0.11860941;0.24514811;2.0050125;0
3.62535;0.25766871;0.53932584;2.406015;0.3992016
3.6254;0.51533742;0.78447395;2.406015;1.1976048
3.62545;0.74846626;0.99693565;2.8070175;1.1976048
3.6255;0.3394683;0.6741573;2.0050125;0.3992016
3.62555;-0.0040899796;0.38406537;2.8070175;0
3.6256;-0.024539877;0.33912155;2.8070175;0
3.62565;-0.0040899796;0.35137896;2.0050125;0.3992016
3.6257;0.16359918;0.49029622;1.60401;0.3992016
3.62575;0.13496933;0.47395301;1.60401;0
3.6258;0.044989775;0.40040858;2.406015;0.79840319
3.62585;0.17586912;0.49846782;2.406015;0.3992016
3.6259;0.077709611;0.42900919;2.0050125;0.3992016
3.62595;0.15132924;0.48212462;2.406015;0.3992016
3.626;0.085889571;0.42083759;2.0050125;0.3992016
3.62605;0;0.36772217;1.2030075;0.3992016
3.6261;0.17177914;0.49438202;2.406015;0.3992016
3.62615;0.0081799591;0.36772217;1.60401;0.79840319
3.6262;0.18404908;0.49438202;2.0050125;0
3.62625;0.081799591;0.41675179;2.406015;0.3992016
3.6263;0.065439673;0.40040858;2.406015;0.3992016
3.62635;0.17586912;0.47803882;2.406015;1.1976048
3.6264;0.036809816;0.38406537;2.0050125;0
3.62645;0.1799591;0.49029622;2.406015;0.79840319
3.6265;0.11451943;0.43309499;2.406015;0.3992016
3.62655;0.065439673;0.40040858;2.406015;0.79840319
3.6266;0.14314928;0.4494382;2.406015;0.3992016
3.62665;0.10633947;0.42492339;2.0050125;0.3992016
3.6267;0.19222904;0.49029622;1.60401;0.79840319
3.62675;0.1390593;0.4494382;2.406015;0.3992016
3.6268;0.11451943;0.4412666;2.406015;0
3.62685;0.16768916;0.46578141;2.406015;0.3992016
3.6269;0.098159509;0.41675179;2.0050125;0
3.62695;0.16768916;0.46578141;2.0050125;0.3992016
3.627;0.13087935;0.4453524;2.406015;0.3992016
3.62705;0.098159509;0.41675179;2.0050125;0.79840319
3.6271;0.19631902;0.48212462;2.0050125;0.3992016
3.62715;0.11042945;0.43309499;2.0050125;0.3992016
3.6272;0.23721881;0.50663943;2.406015;0.3992016
3.62725;0.17586912;0.46578141;2.406015;0.79840319
3.6273;0.11860941;0.43309499;1.60401;0.3992016
3.62735;0.17177914;0.46578141;2.0050125;0.3992016
3.6274;0.12678937;0.42900919;2.0050125;0.3992016
3.62745;0.2208589;0.48621042;2.0050125;0
3.6275;0.17586912;0.46578141;2.0050125;0.3992016
3.62755;0.1390593;0.4412666;2.406015;0.3992016
3.6276;0.16768916;0.4494382;1.60401;-0.3992016
3.62765;0.15541922;0.4412666;2.0050125;0.79840319
3.6277;0.28220859;0.52706844;1.60401;0.3992016
3.62775;0.10224949;0.40040858;2.0050125;0.79840319
3.6278;0.15541922;0.4412666;2.0050125;0.3992016
3.62785;0.2208589;0.49029622;2.406015;0.79840319
3.6279;0.16768916;0.453524;2.0050125;0.3992016
3.62795;0.27402863;0.52706844;2.406015;0.79840319
3.628;0.077709611;0.38406537;2.0050125;0.3992016
3.62805;0.14314928;0.42083759;2.0050125;0.79840319
3.6281;0.24539877;0.50663943;1.60401;0
3.62815;0.200409;0.46578141;2.0050125;0.3992016
3.6282;0.31083845;0.55158325;2.0050125;0.79840319
3.62825;0.1390593;0.43309499;2.0050125;0.79840319
3.6283;0.14723926;0.43309499;2.0050125;0.3992016
3.62835;0.21676892;0.47395301;2.406015;0.3992016
3.6284;0.15541922;0.4371808;1.60401;0.3992016
3.62845;0.31492843;0.54341164;1.60401;0.79840319
3.6285;0.17177914;0.4494382;2.0050125;0.3992016
3.62855;0.16359918;0.4412666;1.60401;0.3992016
3.6286;0.26175869;0.51481103;1.60401;0.3992016
3.62865;0.16359918;0.43309499;2.406015;0
3.6287;0.31083845;0.53524004;2.0050125;0.79840319
3.62875;0.13087935;0.40449438;2.406015;0.3992016
3.6288;0.15132924;0.41675179;2.406015;0.3992016
3.62885;0.26175869;0.50663943;1.60401;0.79840319
3.6289;0.16768916;0.4371808;2.406015;0.79840319
3.62895;0.32310838;0.54749745;2.406015;0.79840319
3.629;0.13087935;0.40858018;2.0050125;0.3992016
3.62905;0.13496933;0.40858018;1.60401;0
3.6291;0.24130879;0.47803882;2.406015;0.3992016
3.62915;0.15541922;0.41675179;2.0050125;0.3992016
3.6292;0.21676892;0.46169561;2.406015;0
3.62925;0.16359918;0.42492339;2.0050125;0.3992016
3.6293;0.073619632;0.34729316;2.0050125;0.3992016
3.62935;0.21676892;0.4494382;1.60401;0.3992016
3.6294;0.24130879;0.47395301;1.60401;0.3992016
3.62945;0.27402863;0.50663943;2.0050125;0.3992016
3.6295;0.16768916;0.42492339;2.0050125;0.79840319
3.62955;0.049079755;0.32686415;2.0050125;0.3992016
3.6296;0.13087935;0.38406537;2.406015;0.3992016
3.62965;0.061349693;0.33912155;1.60401;0.3992016
3.6297;0.23721881;0.46986721;1.60401;0
3.62975;0.2208589;0.453524;2.0050125;0.3992016
3.6298;0.17586912;0.42083759;1.60401;0.3992016
3.62985;0.22494888;0.45760981;2.0050125;0
3.6299;0.057259714;0.33503575;2.0050125;0
3.62995;0.200409;0.43309499;1.60401;0.3992016
3.63;0.1595092;0.40858018;2.406015;0.79840319
3.63005;0.17586912;0.42900919;2.0050125;0.3992016
3.6301;0.19631902;0.4412666;2.406015;0.3992016
3.63015;0.1595092;0.42083759;2.0050125;0
3.6302;0.21676892;0.4453524;2.0050125;0
3.63025;0.15541922;0.40858018;1.60401;0
3.6303;0.11860941;0.38815117;2.0050125;0.3992016
3.63035;0.22903885;0.46169561;1.60401;0.3992016
3.6304;0.200409;0.4453524;2.0050125;0.3992016
3.63045;0.23721881;0.46578141;2.0050125;0.3992016
3.6305;0.18404908;0.42492339;2.0050125;0.3992016
3.63055;0.14723926;0.40040858;2.406015;0.3992016
3.6306;0.2208589;0.4453524;2.406015;0.79840319
3.63065;0.18404908;0.42083759;2.0050125;0
3.6307;0.28629857;0.49438202;2.8070175;0.3992016
3.63075;0.18813906;0.42900919;2.0050125;0
3.6308;0.14314928;0.40040858;1.60401;0.3992016
3.63085;0.21267894;0.4412666;2.0050125;0.3992016
3.6309;0.15132924;0.39632278;2.8070175;0.3992016
3.63095;0.25357873;0.46986721;2.8070175;0.3992016
3.631;0.17586912;0.41675179;1.2030075;0.3992016
3.63105;0.15132924;0.39223698;2.0050125;0.79840319
3.6311;0.200409;0.42900919;2.0050125;0.3992016
3.63115;0.1595092;0.40858018;1.2030075;0.79840319
3.6312;0.28220859;0.49438202;1.60401;0.79840319
3.63125;0.1799591;0.42083759;2.0050125;0.79840319
3.6313;0.14314928;0.39223698;2.406015;0.3992016
3.63135;0.2208589;0.43309499;2.406015;0
3.6314;0.19222904;0.42900919;2.406015;0.3992016
3.63145;0.3190184;0.51481103;2.0050125;0.79840319
3.6315;0.21267894;0.4412666;2.0050125;0.3992016
3.63155;0.19222904;0.42900919;2.0050125;0
3.6316;0.23721881;0.453524;1.2030075;0.3992016
3.63165;0.17586912;0.40858018;2.0050125;0.79840319
3.6317;0.23312883;0.4494382;1.60401;0.3992016
3.63175;0.16359918;0.39632278;2.406015;0
3.6318;0.16768916;0.40449438;2.0050125;0.3992016
3.63185;0.21267894;0.4412666;1.60401;0
3.6319;0.15132924;0.39223698;2.0050125;0
3.63195;0.26993865;0.46986721;2.0050125;0.3992016
3.632;0.15132924;0.38815117;2.0050125;0.79840319
3.63205;0.14314928;0.37589377;2.0050125;0.3992016
3.6321;0.22903885;0.4412666;1.60401;0
3.63215;0.1595092;0.38815117;2.406015;0.3992016
3.6322;0.26584867;0.46578141;1.60401;0.3992016
3.63225;0.1595092;0.39223698;2.0050125;0.3992016
3.6323;0.057259714;0.31869254;2.0050125;0
3.63235;0.1595092;0.38406537;2.0050125;0.3992016
3.6324;0.11042945;0.35137896;2.0050125;0
3.63245;0.17586912;0.40040858;1.60401;0
3.6325;0.10633947;0.34320735;2.0050125;0.79840319
3.63255;0.073619632;0.32686415;1.60401;0.3992016
3.6326;0.18813906;0.41266599;2.0050125;0.79840319
3.63265;0;0.27374872;2.0050125;0.3992016
3.6327;0.15541922;0.38406537;1.60401;0.3992016
3.63275;0.065439673;0.31869254;2.0050125;0
3.6328;0.020449898;0.29009193;1.2030075;0.3992016
3.63285;0.08997955;0.32686415;2.0050125;0.3992016
3.6329;-0.085889571;0.20837589;2.0050125;-0.3992016
3.63295;0.11042945;0.34729316;1.60401;0
3.633;0.081799591;0.32277835;2.0050125;0
3.63305;0.061349693;0.31869254;1.60401;0
3.6331;0.16768916;0.39223698;2.0050125;0.79840319
3.63315;0.061349693;0.32277835;2.406015;0.3992016
3.6332;0.13087935;0.37180797;2.406015;0
3.63325;0.098159509;0.34729316;2.406015;0.3992016
3.6333;0;0.27374872;2.406015;0
3.63335;0.077709611;0.33094995;1.2030075;0
3.6334;0.032719836;0.29417773;2.0050125;0.3992016
3.63345;0.049079755;0.30643514;2.0050125;0.79840319
3.6335;0.049079755;0.30643514;1.60401;0.3992016
3.63355;0.0081799591;0.29009193;2.0050125;0
3.6336;0.057259714;0.31869254;2.0050125;0.79840319
3.63365;0.020449898;0.29417773;2.0050125;0.3992016
3.6337;0.098159509;0.34320735;1.60401;0.79840319
3.63375;0.0040899796;0.28600613;2.0050125;0.3992016
3.6338;0.020449898;0.29826353;2.0050125;0.3992016
3.63385;0.081799591;0.33912155;1.60401;0
3.6339;0.040899796;0.31052094;2.0050125;0.3992016
3.63395;0.12269939;0.36772217;1.60401;0.3992016
3.634;0.020449898;0.30234934;2.406015;0
3.63405;0.032719836;0.31869254;2.0050125;0.3992016
3.6341;0.032719836;0.31460674;1.60401;0.3992016
3.63415;0.028629857;0.30643514;1.60401;0.3992016
3.6342;0.16768916;0.40449438;1.60401;0.3992016
3.63425;0.028629857;0.31869254;1.60401;0.3992016
3.6343;0.016359918;0.31052094;1.60401;0.3992016
3.63435;0.057259714;0.33503575;1.60401;0
3.6344;0.069529652;0.35137896;1.60401;0.79840319
3.63445;0.19222904;0.43309499;2.406015;0.3992016
3.6345;0.040899796;0.33503575;2.0050125;0.3992016
3.63455;0.012269939;0.31052094;1.60401;0.3992016
3.6346;0.085889571;0.35546476;2.406015;0
3.63465;0.077709611;0.37180797;2.0050125;0.3992016
3.6347;0.20858896;0.45760981;2.0050125;0.79840319
3.63475;0.073619632;0.35137896;2.0050125;0
3.6348;0.081799591;0.36363636;2.0050125;0.3992016
3.63485;0.08997955;0.37589377;2.0050125;0.3992016
3.6349;0.044989775;0.34320735;1.60401;0.3992016
3.63495;0.16768916;0.4371808;2.0050125;0.79840319
3.635;0.057259714;0.35546476;2.0050125;0.3992016
3.63505;0.036809816;0.33094995;2.0050125;0
3.6351;0.14723926;0.41266599;2.406015;0.79840319
3.63515;0.13496933;0.40858018;2.406015;0.3992016
3.6352;0.25357873;0.50663943;2.406015;0.3992016
3.63525;0.21676892;0.47803882;2.406015;1.1976048
3.6353;0.1595092;0.4412666;2.406015;0.3992016
3.63535;-0.065439673;0.25740552;1.60401;0.3992016
3.6354;-0.5807771;-0.17160368;1.2030075;0
3.63545;-0.49488753;-0.14708887;1.60401;-0.3992016
3.6355;-0.29856851;0;1.60401;-0.3992016
3.63555;0.044989775;0.30643514;2.406015;0.3992016
3.6356;0.23312883;0.47803882;1.60401;0.3992016
3.63565;0.065439673;0.37180797;2.406015;0.79840319
3.6357;0.028629857;0.32277835;2.0050125;0.3992016
3.63575;-0.065439673;0.25331971;1.60401;0.79840319
3.6358;-0.12269939;0.20429009;2.0050125;0.3992016
3.63585;-0.024539877;0.27374872;1.2030075;0.79840319
3.6359;-0.08997955;0.2328907;1.2030075;0.3992016
3.63595;0.036809816;0.32686415;2.0050125;0.79840319
3.636;0.040899796;0.33912155;2.0050125;0.3992016
3.63605;-0.032719836;0.29009193;1.60401;0
3.6361;0.012269939;0.32277835;2.0050125;0.79840319
3.63615;-0.17586912;0.17977528;2.0050125;0
3.6362;-0.040899796;0.27783453;1.60401;0.3992016
3.63625;-0.040899796;0.27783453;1.60401;0
3.6363;-0.024539877;0.29417773;2.0050125;-0.3992016
3.63635;-0.0040899796;0.31460674;2.0050125;0.3992016
3.6364;-0.17586912;0.18386108;1.60401;0.3992016
3.63645;-0.057259714;0.26557712;2.0050125;0.3992016
3.6365;-0.040899796;0.28192033;1.60401;0
3.63655;-0.049079755;0.28600613;1.60401;0
3.6366;-0.020449898;0.30234934;2.0050125;0.3992016
3.63665;-0.069529652;0.26966292;2.406015;0.3992016
3.6367;-0.061349693;0.26557712;1.60401;0.3992016
3.63675;-0.073619632;0.26149132;1.60401;0.79840319
3.6368;-0.1390593;0.2165475;1.60401;0
3.63685;-0.044989775;0.28192033;2.0050125;0.3992016
3.6369;-0.069529652;0.27783453;1.60401;0
3.63695;-0.061349693;0.28192033;1.60401;0.79840319
3.637;-0.081799591;0.26966292;2.406015;0.3992016
3.63705;-0.1595092;0.2124617;2.0050125;0.3992016
3.6371;-0.069529652;0.27374872;2.8070175;0
3.63715;-0.13087935;0.2328907;2.406015;0
3.6372;-0.036809816;0.28600613;2.0050125;0.3992016
3.63725;-0.12678937;0.23697651;2.0050125;0.3992016
3.6373;-0.073619632;0.26966292;1.60401;0.3992016
3.63735;-0.057259714;0.28192033;2.0050125;0
3.6374;-0.13496933;0.24106231;2.0050125;0.3992016
3.63745;-0.032719836;0.30234934;2.0050125;0.79840319
3.6375;-0.13087935;0.23697651;2.406015;0.3992016
3.63755;-0.1390593;0.2328907;2.0050125;0.3992016
3.6376;-0.11042945;0.24923391;2.0050125;0
3.63765;-0.13496933;0.24514811;2.0050125;0.3992016
3.6377;-0.012269939;0.32277835;1.60401;0
3.63775;-0.13087935;0.24514811;2.0050125;0.3992016
3.6378;-0.18813906;0.20429009;2.0050125;0
3.63785;-0.11451943;0.24514811;2.0050125;0
3.6379;-0.1595092;0.2247191;2.0050125;-0.3992016
3.63795;-0.012269939;0.32686415;2.406015;0.3992016
3.638;-0.11451943;0.25740552;2.0050125;0
3.63805;-0.1390593;0.24514811;2.0050125;0
3.6381;-0.081799591;0.28600613;1.60401;0.79840319
3.63815;-0.1595092;0.2247191;2.0050125;0.79840319
3.6382;-0.049079755;0.30643514;2.0050125;0
3.63825;-0.13087935;0.25331971;2.0050125;0.3992016
3.6383;-0.19631902;0.19611849;1.60401;0
3.63835;-0.10633947;0.26557712;2.406015;0.3992016
3.6384;-0.1390593;0.24514811;2.0050125;0
3.63845;-0.040899796;0.32686415;1.60401;0.79840319
3.6385;-0.14314928;0.24106231;2.0050125;0.3992016
3.63855;-0.19222904;0.2124617;2.0050125;0
3.6386;-0.077709611;0.30234934;1.2030075;0
3.63865;-0.17177914;0.2288049;2.0050125;0
3.6387;-0.085889571;0.29009193;2.0050125;0.3992016
3.63875;-0.14723926;0.24514811;2.406015;0
3.6388;-0.18813906;0.2247191;2.0050125;0.3992016
3.63885;-0.077709611;0.30234934;2.0050125;0.3992016
3.6389;-0.16359918;0.24106231;1.60401;0
3.63895;-0.065439673;0.31052094;2.0050125;0
3.639;-0.12269939;0.26557712;2.406015;0
3.63905;-0.16768916;0.24514811;2.0050125;0
3.6391;-0.049079755;0.32277835;2.0050125;0.79840319
3.63915;-0.14314928;0.26149132;2.406015;0.3992016
3.6392;-0.08997955;0.29417773;1.60401;0
3.63925;-0.073619632;0.31052094;2.0050125;0
3.6393;-0.073619632;0.31869254;1.60401;0.79840319
3.63935;-0.040899796;0.33503575;2.0050125;0
3.6394;-0.21267894;0.20837589;1.60401;0
3.63945;-0.11451943;0.27783453;2.406015;0.3992016
3.6395;-0.053169734;0.32686415;2.406015;0
3.63955;-0.036809816;0.35955056;2.0050125;0.3992016
3.6396;-0.0081799591;0.37589377;2.0050125;0
3.63965;-0.10633947;0.30643514;2.0050125;0.3992016
3.6397;-0.085889571;0.30234934;1.2030075;0.3992016
3.63975;-0.10633947;0.28600613;2.0050125;0.3992016
3.6398;-0.14723926;0.26557712;2.0050125;0.3992016
3.63985;-0.020449898;0.35955056;2.0050125;0
3.6399;-0.044989775;0.33912155;2.406015;0.3992016
3.63995;-0.08997955;0.31460674;1.60401;0.3992016
3.64;-0.12678937;0.28192033;1.2030075;0
3.64005;-0.22494888;0.20429009;1.60401;0
3.6401;-0.098159509;0.29826353;2.406015;0.3992016
3.64015;-0.13496933;0.28192033;1.60401;0
3.6402;-0.053169734;0.33912155;1.60401;0.3992016
3.64025;-0.18813906;0.24106231;1.60401;0.79840319
3.6403;-0.14723926;0.26557712;2.406015;0.79840319
3.64035;-0.12678937;0.28600613;2.0050125;0.79840319
3.6404;-0.17177914;0.25740552;2.0050125;0.3992016
3.64045;-0.077709611;0.31460674;2.0050125;0.79840319
3.6405;-0.200409;0.2328907;1.60401;0.3992016
3.64055;-0.14723926;0.27374872;1.60401;0.3992016
3.6406;-0.11042945;0.29826353;2.0050125;0.3992016
3.64065;-0.16768916;0.25740552;2.0050125;0.3992016
3.6407;-0.036809816;0.34729316;2.0050125;0.3992016
3.64075;-0.13496933;0.27783453;2.406015;0.3992016
3.6408;-0.17586912;0.25331971;2.0050125;0.79840319
3.64085;-0.085889571;0.31869254;2.0050125;0.79840319
3.6409;-0.13087935;0.27783453;2.0050125;0
3.64095;-0.044989775;0.33912155;2.406015;0.3992016
3.641;-0.14314928;0.27783453;2.0050125;0
3.64105;-0.1595092;0.26557712;2.406015;0
3.6411;-0.13496933;0.26966292;1.60401;0.79840319
3.64115;-0.20449898;0.2328907;2.0050125;0.3992016
3.6412;-0.028629857;0.35546476;2.406015;0
3.64125;-0.17177914;0.25331971;2.0050125;0.3992016
3.6413;-0.17586912;0.25331971;2.0050125;0.3992016
